,Unnamed: 0,name,error,time_taken,left_rank,right_rank,run,rank
317,317.0,OTTS,1.890154376333589e-06,0.1966103687882423,16.0,32.0,17.0,
318,318.0,OTTS,2.143370421090031e-06,0.2088293675333261,16.0,32.0,18.0,
319,319.0,OTTS,2.1638024724325717e-06,0.1926561659201979,16.0,32.0,19.0,
320,320.0,OTTS,1.608205001268964e-06,0.2141514169052243,17.0,34.0,0.0,
321,321.0,OTTS,1.8747193829107917e-06,0.2160243019461631,17.0,34.0,1.0,
322,322.0,OTTS,1.6051957062272178e-06,0.2098069805651903,17.0,34.0,2.0,
323,323.0,OTTS,1.6463019755077152e-06,0.2128860615193843,17.0,34.0,3.0,
324,324.0,OTTS,2.0949500784787708e-06,0.2251028856262564,17.0,34.0,4.0,
325,325.0,OTTS,1.359112453550389e-06,0.2074823789298534,17.0,34.0,5.0,
326,326.0,OTTS,1.9010761151490443e-06,0.2089881170541048,17.0,34.0,6.0,
327,327.0,OTTS,1.5713009438978556e-06,0.2115917252376675,17.0,34.0,7.0,
328,328.0,OTTS,1.275953101526009e-06,0.2179022002965212,17.0,34.0,8.0,
329,329.0,OTTS,1.2287695046044685e-06,0.2171444343402981,17.0,34.0,9.0,
330,330.0,OTTS,1.5255494799938865e-06,0.2143420604988932,17.0,34.0,10.0,
331,331.0,OTTS,1.3663850605845605e-06,0.2413006285205483,17.0,34.0,11.0,
332,332.0,OTTS,1.6150442261554802e-06,0.2135992059484124,17.0,34.0,12.0,
333,333.0,OTTS,1.775803790046538e-06,0.2100074347108602,17.0,34.0,13.0,
334,334.0,OTTS,1.5465352574607368e-06,0.2379706157371401,17.0,34.0,14.0,
335,335.0,OTTS,1.385809166605864e-06,0.2067477498203516,17.0,34.0,15.0,
336,336.0,OTTS,1.391451437781036e-06,0.2098803389817476,17.0,34.0,16.0,
337,337.0,OTTS,1.936159463497305e-06,0.2071508588269353,17.0,34.0,17.0,
338,338.0,OTTS,1.4270629105846353e-06,0.2066447734832763,17.0,34.0,18.0,
339,339.0,OTTS,1.486930708862628e-06,0.2131550889462232,17.0,34.0,19.0,
340,340.0,OTTS,1.0493408645502892e-06,0.2238397700712084,18.0,36.0,0.0,
341,341.0,OTTS,1.260574308202621e-06,0.2016690913587808,18.0,36.0,1.0,
342,342.0,OTTS,1.0781014382876882e-06,0.2028051642701029,18.0,36.0,2.0,
343,343.0,OTTS,9.583648113546624e-07,0.2093699779361486,18.0,36.0,3.0,
344,344.0,OTTS,1.1040951585845198e-06,0.2332021640613675,18.0,36.0,4.0,
345,345.0,OTTS,1.4848355158459927e-06,0.2182769263163209,18.0,36.0,5.0,
346,346.0,OTTS,1.3777065897755966e-06,0.231652557849884,18.0,36.0,6.0,
347,347.0,OTTS,1.1575314921544385e-06,0.2068287618458271,18.0,36.0,7.0,
348,348.0,OTTS,9.859198434381757e-07,0.2153276950120926,18.0,36.0,8.0,
349,349.0,OTTS,1.3810309634876955e-06,0.2029038714244961,18.0,36.0,9.0,
350,350.0,OTTS,1.3263728579786136e-06,0.1977904131636023,18.0,36.0,10.0,
351,351.0,OTTS,1.274840591402724e-06,0.2033835900947451,18.0,36.0,11.0,
352,352.0,OTTS,1.210813101918993e-06,0.2042871294543147,18.0,36.0,12.0,
353,353.0,OTTS,1.2174067884234752e-06,0.2048206469044089,18.0,36.0,13.0,
354,354.0,OTTS,1.3750433338314657e-06,0.1996819404885172,18.0,36.0,14.0,
355,355.0,OTTS,9.34715881813385e-07,0.2062717340886593,18.0,36.0,15.0,
356,356.0,OTTS,1.579509548744206e-06,0.2034527994692325,18.0,36.0,16.0,
357,357.0,OTTS,1.3580100818486074e-06,0.2114368202164769,18.0,36.0,17.0,
358,358.0,OTTS,1.4990154510305732e-06,0.2238136669620871,18.0,36.0,18.0,
359,359.0,OTTS,1.604894882711407e-06,0.2191041288897395,18.0,36.0,19.0,
360,360.0,OTTS,9.690914382252176e-07,0.2258363990113139,19.0,38.0,0.0,
361,361.0,OTTS,7.91643646740811e-07,0.2264636596664786,19.0,38.0,1.0,
362,362.0,OTTS,1.0170167861062693e-06,0.2704334873706102,19.0,38.0,2.0,
363,363.0,OTTS,8.413242965801815e-07,0.2346665048971772,19.0,38.0,3.0,
364,364.0,OTTS,8.123164245624064e-07,0.216202761977911,19.0,38.0,4.0,
365,365.0,OTTS,8.378170602995286e-07,0.2360818302258849,19.0,38.0,5.0,
366,366.0,OTTS,1.014712766650195e-06,0.2193859675899148,19.0,38.0,6.0,
367,367.0,OTTS,7.11726981828069e-07,0.2501512421295047,19.0,38.0,7.0,
368,368.0,OTTS,8.731002630011456e-07,0.2105926964432001,19.0,38.0,8.0,
369,369.0,OTTS,8.249505951926542e-07,0.2480352139100432,19.0,38.0,9.0,
370,370.0,OTTS,8.428716593484874e-07,0.2155313985422253,19.0,38.0,10.0,
371,371.0,OTTS,8.82002231587797e-07,0.2130836676806211,19.0,38.0,11.0,
372,372.0,OTTS,1.0010840939990631e-06,0.2692466815933585,19.0,38.0,12.0,
373,373.0,OTTS,9.898017764256255e-07,0.2146241003647446,19.0,38.0,13.0,
374,374.0,OTTS,8.673864618934525e-07,0.2443960243836045,19.0,38.0,14.0,
375,375.0,OTTS,1.055950865671261e-06,0.2120606349781155,19.0,38.0,15.0,
376,376.0,OTTS,9.868753319146558e-07,0.2184736439958214,19.0,38.0,16.0,
377,377.0,OTTS,9.58445397068887e-07,0.2132498454302549,19.0,38.0,17.0,
378,378.0,OTTS,9.779371203917324e-07,0.2657838696613908,19.0,38.0,18.0,
379,379.0,OTTS,1.211026685428918e-06,0.2259581042453646,19.0,38.0,19.0,
380,380.0,OTTS,8.416785331907485e-07,0.2561562703922391,20.0,40.0,0.0,
381,381.0,OTTS,7.922380824100968e-07,0.2213544622063636,20.0,40.0,1.0,
382,382.0,OTTS,6.987413380629673e-07,0.2251102505251765,20.0,40.0,2.0,
383,383.0,OTTS,6.928235981108408e-07,0.2515260074287653,20.0,40.0,3.0,
384,384.0,OTTS,9.755807864896191e-07,0.2293879352509975,20.0,40.0,4.0,
385,385.0,OTTS,8.532002878415365e-07,0.2336498731747269,20.0,40.0,5.0,
386,386.0,OTTS,5.908114863256247e-07,0.2343689994886517,20.0,40.0,6.0,
387,387.0,OTTS,7.603229000086312e-07,0.2292147791013121,20.0,40.0,7.0,
388,388.0,OTTS,7.410406915325803e-07,0.2441388303413987,20.0,40.0,8.0,
389,389.0,OTTS,9.137591930590866e-07,0.2537668095901608,20.0,40.0,9.0,
390,390.0,OTTS,8.734230398374407e-07,0.2513808747753501,20.0,40.0,10.0,
391,391.0,OTTS,9.040266542517464e-07,0.2434599278494715,20.0,40.0,11.0,
392,392.0,OTTS,6.447545160403474e-07,0.2244536485522985,20.0,40.0,12.0,
393,393.0,OTTS,8.794657054009878e-07,0.2267824141308665,20.0,40.0,13.0,
394,394.0,OTTS,8.38499006556575e-07,0.2634376678615808,20.0,40.0,14.0,
395,395.0,OTTS,9.067083584944168e-07,0.2275147316977381,20.0,40.0,15.0,
396,396.0,OTTS,7.337078442293735e-07,0.2300353730097413,20.0,40.0,16.0,
397,397.0,OTTS,7.19664060611099e-07,0.247847618535161,20.0,40.0,17.0,
398,398.0,OTTS,7.982773654626098e-07,0.2272364096716046,20.0,40.0,18.0,
399,399.0,OTTS,7.906963613240085e-07,0.2482497124001383,20.0,40.0,19.0,
400,400.0,OTTS,6.023566058392568e-07,0.3162536080926657,21.0,42.0,0.0,
401,401.0,OTTS,5.303511657710897e-07,0.3119205562397837,21.0,42.0,1.0,
402,402.0,OTTS,6.551616268387529e-07,0.313915348611772,21.0,42.0,2.0,
403,403.0,OTTS,6.229341565703638e-07,0.3149738386273384,21.0,42.0,3.0,
404,404.0,OTTS,8.142518948121614e-07,0.3108546873554587,21.0,42.0,4.0,
405,405.0,OTTS,5.648333216721843e-07,0.3017548695206642,21.0,42.0,5.0,
406,406.0,OTTS,4.964737109644016e-07,0.3219051789492368,21.0,42.0,6.0,
407,407.0,OTTS,5.41833339714632e-07,0.2947920197620988,21.0,42.0,7.0,
408,408.0,OTTS,6.41253566016742e-07,0.2976203719154,21.0,42.0,8.0,
409,409.0,OTTS,5.706831952389874e-07,0.3247195873409509,21.0,42.0,9.0,
410,410.0,OTTS,6.555974908193462e-07,0.2927157329395413,21.0,42.0,10.0,
411,411.0,OTTS,6.12710607135215e-07,0.3100040853023529,21.0,42.0,11.0,
412,412.0,OTTS,7.312063025534698e-07,0.3159383097663522,21.0,42.0,12.0,
413,413.0,OTTS,6.293316722327378e-07,0.3066625641658902,21.0,42.0,13.0,
414,414.0,OTTS,5.442022768202389e-07,0.3136431807652116,21.0,42.0,14.0,
415,415.0,OTTS,6.674529396144322e-07,0.3180121788755059,21.0,42.0,15.0,
416,416.0,OTTS,6.227045381645177e-07,0.3028221298009157,21.0,42.0,16.0,
417,417.0,OTTS,7.297119209254368e-07,0.3123177299275994,21.0,42.0,17.0,
418,418.0,OTTS,5.668392090266632e-07,0.3057417450472712,21.0,42.0,18.0,
419,419.0,OTTS,4.954002866785798e-07,0.3104939153417945,21.0,42.0,19.0,
420,420.0,OTTS,5.834062191511162e-07,0.3234976371750235,22.0,44.0,0.0,
421,421.0,OTTS,5.032642231165465e-07,0.3109247060492635,22.0,44.0,1.0,
422,422.0,OTTS,4.4861921131884004e-07,0.3137506805360317,22.0,44.0,2.0,
423,423.0,OTTS,4.89261757677021e-07,0.3125896342098713,22.0,44.0,3.0,
424,424.0,OTTS,4.943367083486161e-07,0.3138187127187848,22.0,44.0,4.0,
425,425.0,OTTS,5.326551087351493e-07,0.3161643324419856,22.0,44.0,5.0,
426,426.0,OTTS,5.42121470471257e-07,0.3181078787893057,22.0,44.0,6.0,
427,427.0,OTTS,5.454718397001116e-07,0.3244073586538434,22.0,44.0,7.0,
428,428.0,OTTS,4.720100219744631e-07,0.3037986923009157,22.0,44.0,8.0,
429,429.0,OTTS,4.282999240571794e-07,0.3106945557519793,22.0,44.0,9.0,
430,430.0,OTTS,4.201334641255768e-07,0.3076740549877286,22.0,44.0,10.0,
431,431.0,OTTS,6.324889482717148e-07,0.3734716139733791,22.0,44.0,11.0,
432,432.0,OTTS,5.177353594625693e-07,0.3299788814038038,22.0,44.0,12.0,
433,433.0,OTTS,5.586195089304732e-07,0.3124023899435997,22.0,44.0,13.0,
434,434.0,OTTS,4.865413076331317e-07,0.3295735977590084,22.0,44.0,14.0,
435,435.0,OTTS,5.893347367000386e-07,0.3228243310004473,22.0,44.0,15.0,
436,436.0,OTTS,5.064602578158452e-07,0.3443226628005504,22.0,44.0,16.0,
437,437.0,OTTS,4.86276759849788e-07,0.3053096830844879,22.0,44.0,17.0,
438,438.0,OTTS,4.656719925044756e-07,0.316677501425147,22.0,44.0,18.0,
439,439.0,OTTS,5.354675045351017e-07,0.3287978675216436,22.0,44.0,19.0,
440,440.0,OTTS,3.761883630014877e-07,0.3393238987773657,23.0,46.0,0.0,
441,441.0,OTTS,4.145839985222149e-07,0.3430337579920888,23.0,46.0,1.0,
442,442.0,OTTS,4.051562993479554e-07,0.3467615358531475,23.0,46.0,2.0,
443,443.0,OTTS,3.868096463278796e-07,0.3230464775115251,23.0,46.0,3.0,
444,444.0,OTTS,3.912630741119948e-07,0.3300070846453309,23.0,46.0,4.0,
445,445.0,OTTS,5.16135595090169e-07,0.3279015254229307,23.0,46.0,5.0,
446,446.0,OTTS,3.627805284014959e-07,0.3460236629471183,23.0,46.0,6.0,
447,447.0,OTTS,3.706554740177178e-07,0.327659560367465,23.0,46.0,7.0,
448,448.0,OTTS,4.5778392079527446e-07,0.3286190899088979,23.0,46.0,8.0,
449,449.0,OTTS,4.637197364240347e-07,0.3488267417997122,23.0,46.0,9.0,
450,450.0,OTTS,4.49191756398148e-07,0.327496986836195,23.0,46.0,10.0,
451,451.0,OTTS,4.140742621920944e-07,0.3419662555679679,23.0,46.0,11.0,
452,452.0,OTTS,3.645894061226256e-07,0.343232057057321,23.0,46.0,12.0,
453,453.0,OTTS,4.298675004744004e-07,0.3404764886945486,23.0,46.0,13.0,
454,454.0,OTTS,3.901667107090807e-07,0.3420798098668456,23.0,46.0,14.0,
455,455.0,OTTS,3.6782785625760123e-07,0.3427827525883913,23.0,46.0,15.0,
456,456.0,OTTS,4.444679280087569e-07,0.3339647585526109,23.0,46.0,16.0,
457,457.0,OTTS,4.529854242836332e-07,0.3406472224742174,23.0,46.0,17.0,
458,458.0,OTTS,3.919108894982356e-07,0.3413608158007264,23.0,46.0,18.0,
459,459.0,OTTS,4.808941015462741e-07,0.3265881910920143,23.0,46.0,19.0,
460,460.0,OTTS,3.3922495329078854e-07,0.3379453113302588,24.0,48.0,0.0,
461,461.0,OTTS,3.063601329834665e-07,0.3555205464363098,24.0,48.0,1.0,
462,462.0,OTTS,3.070077217839319e-07,0.3695993078872561,24.0,48.0,2.0,
463,463.0,OTTS,3.127018204477408e-07,0.344140819273889,24.0,48.0,3.0,
464,464.0,OTTS,3.117978680069611e-07,0.3511866591870785,24.0,48.0,4.0,
465,465.0,OTTS,3.438641005307137e-07,0.3416105955839157,24.0,48.0,5.0,
466,466.0,OTTS,2.684753583441853e-07,0.3510853657498956,24.0,48.0,6.0,
467,467.0,OTTS,3.4257480415965495e-07,0.3598269363865256,24.0,48.0,7.0,
468,468.0,OTTS,3.201346128649332e-07,0.3555433917790651,24.0,48.0,8.0,
469,469.0,OTTS,3.595280900257679e-07,0.3482331400737166,24.0,48.0,9.0,
470,470.0,OTTS,3.294668307659736e-07,0.3593018660321831,24.0,48.0,10.0,
471,471.0,OTTS,3.686830006658763e-07,0.3638653308153152,24.0,48.0,11.0,
472,472.0,OTTS,3.674296588342789e-07,0.3593503329902887,24.0,48.0,12.0,
473,473.0,OTTS,3.392800118487494e-07,0.3622737852856517,24.0,48.0,13.0,
474,474.0,OTTS,3.274442864774998e-07,0.3555311160162091,24.0,48.0,14.0,
475,475.0,OTTS,3.370090653568036e-07,0.3563788728788495,24.0,48.0,15.0,
476,476.0,OTTS,3.467240550191574e-07,0.362980262376368,24.0,48.0,16.0,
477,477.0,OTTS,3.2464405564022225e-07,0.3659847769886255,24.0,48.0,17.0,
478,478.0,OTTS,4.159582600552518e-07,0.3889603745192289,24.0,48.0,18.0,
479,479.0,OTTS,3.7826892009903786e-07,0.357163580134511,24.0,48.0,19.0,
480,480.0,OTTS,2.670653066563502e-07,0.3682942856103182,25.0,50.0,0.0,
481,481.0,OTTS,2.9713485272380425e-07,0.3704795381054282,25.0,50.0,1.0,
482,482.0,OTTS,3.033888025000368e-07,0.3653141958639025,25.0,50.0,2.0,
483,483.0,OTTS,2.5708885478235495e-07,0.3823232781141996,25.0,50.0,3.0,
484,484.0,OTTS,2.406136079733942e-07,0.3728024093434214,25.0,50.0,4.0,
485,485.0,OTTS,2.888836672028588e-07,0.390065592713654,25.0,50.0,5.0,
486,486.0,OTTS,2.565384688397216e-07,0.3709252988919616,25.0,50.0,6.0,
487,487.0,OTTS,2.770800162652035e-07,0.3639449020847678,25.0,50.0,7.0,
488,488.0,OTTS,2.93600792169383e-07,0.3689760193228721,25.0,50.0,8.0,
489,489.0,OTTS,2.9324357733423333e-07,0.3561713425442576,25.0,50.0,9.0,
490,490.0,OTTS,2.711534300899698e-07,0.3537538144737482,25.0,50.0,10.0,
491,491.0,OTTS,3.436961475193096e-07,0.3579963324591517,25.0,50.0,11.0,
492,492.0,OTTS,2.700162316061124e-07,0.3643581327050924,25.0,50.0,12.0,
493,493.0,OTTS,3.422531629801323e-07,0.3667138544842601,25.0,50.0,13.0,
494,494.0,OTTS,3.169632768503154e-07,0.3707239758223295,25.0,50.0,14.0,
495,495.0,OTTS,2.524910237799338e-07,0.3690119832754135,25.0,50.0,15.0,
496,496.0,OTTS,2.597489030189131e-07,0.362163171172142,25.0,50.0,16.0,
497,497.0,OTTS,3.554615496934942e-07,0.3676779801025986,25.0,50.0,17.0,
498,498.0,OTTS,2.73525096855661e-07,0.3512197500094771,25.0,50.0,18.0,
499,499.0,OTTS,2.745129648880608e-07,0.3719870913773775,25.0,50.0,19.0,
500,500.0,OTTS,2.463132792602874e-07,0.3943957220762968,26.0,52.0,0.0,
501,501.0,OTTS,2.3434942547646306e-07,0.3895066296681762,26.0,52.0,1.0,
502,502.0,OTTS,2.720011612101609e-07,0.3773717805743217,26.0,52.0,2.0,
503,503.0,OTTS,2.296487842927068e-07,0.3858318449929356,26.0,52.0,3.0,
504,504.0,OTTS,2.2070474687977458e-07,0.4042287738993764,26.0,52.0,4.0,
505,505.0,OTTS,2.456612200580576e-07,0.3899484435096383,26.0,52.0,5.0,
506,506.0,OTTS,2.317686788966869e-07,0.3779913717880845,26.0,52.0,6.0,
507,507.0,OTTS,2.3271225077063765e-07,0.374662303365767,26.0,52.0,7.0,
508,508.0,OTTS,2.436608896801606e-07,0.3756306320428848,26.0,52.0,8.0,
509,509.0,OTTS,2.088410276067833e-07,0.3752649817615747,26.0,52.0,9.0,
510,510.0,OTTS,2.23597486622271e-07,0.3846865631639957,26.0,52.0,10.0,
511,511.0,OTTS,2.138270298587209e-07,0.3981853434816003,26.0,52.0,11.0,
512,512.0,OTTS,2.617945170040458e-07,0.3809382990002632,26.0,52.0,12.0,
513,513.0,OTTS,2.4726097417718335e-07,0.3755789352580905,26.0,52.0,13.0,
514,514.0,OTTS,2.395458051633784e-07,0.3895913893356919,26.0,52.0,14.0,
515,515.0,OTTS,2.318004059444813e-07,0.3770293332636356,26.0,52.0,15.0,
516,516.0,OTTS,2.660373873040477e-07,0.3649639375507831,26.0,52.0,16.0,
517,517.0,OTTS,2.2508405216894507e-07,0.3854078678414225,26.0,52.0,17.0,
518,518.0,OTTS,2.638676680011585e-07,0.3731592446565628,26.0,52.0,18.0,
519,519.0,OTTS,2.388546142333534e-07,0.3855253057554364,26.0,52.0,19.0,
520,520.0,OTTS,1.933426557924087e-07,0.3927353676408529,27.0,54.0,0.0,
521,521.0,OTTS,2.3930432392903774e-07,0.4367781346663832,27.0,54.0,1.0,
522,522.0,OTTS,2.225508296205496e-07,0.3995731025934219,27.0,54.0,2.0,
523,523.0,OTTS,1.8993740828364437e-07,0.4052865384146571,27.0,54.0,3.0,
524,524.0,OTTS,2.1358507408752907e-07,0.3944487599655986,27.0,54.0,4.0,
525,525.0,OTTS,2.3696591173308957e-07,0.4010002268478274,27.0,54.0,5.0,
526,526.0,OTTS,2.127527512481237e-07,0.3957526348531246,27.0,54.0,6.0,
527,527.0,OTTS,2.167939161129758e-07,0.3995322715491056,27.0,54.0,7.0,
528,528.0,OTTS,2.0382726219543458e-07,0.4092247653752565,27.0,54.0,8.0,
529,529.0,OTTS,2.218453842599631e-07,0.3898946652188897,27.0,54.0,9.0,
530,530.0,OTTS,2.203303168273983e-07,0.4083433682098984,27.0,54.0,10.0,
531,531.0,OTTS,2.091175508169614e-07,0.4035141132771969,27.0,54.0,11.0,
532,532.0,OTTS,2.139209779138497e-07,0.4037875505164265,27.0,54.0,12.0,
533,533.0,OTTS,2.1530001040385894e-07,0.4025993319228291,27.0,54.0,13.0,
534,534.0,OTTS,2.210999215429257e-07,0.3897124184295535,27.0,54.0,14.0,
535,535.0,OTTS,1.8795650013473558e-07,0.4047795739024877,27.0,54.0,15.0,
536,536.0,OTTS,1.7989859511455414e-07,0.3843054426833987,27.0,54.0,16.0,
537,537.0,OTTS,2.087377642010172e-07,0.3992157150059938,27.0,54.0,17.0,
538,538.0,OTTS,1.617618822482693e-07,0.4021183243021369,27.0,54.0,18.0,
539,539.0,OTTS,2.039123556471191e-07,0.3977508461102843,27.0,54.0,19.0,
540,540.0,OTTS,1.6432458034243694e-07,0.4331371448934078,28.0,56.0,0.0,
541,541.0,OTTS,2.064236809308036e-07,0.4146065702661872,28.0,56.0,1.0,
542,542.0,OTTS,1.5530848013839274e-07,0.4178632833063602,28.0,56.0,2.0,
543,543.0,OTTS,1.6549781516523867e-07,0.4080127077177167,28.0,56.0,3.0,
544,544.0,OTTS,1.8010082100631407e-07,0.4230260495096445,28.0,56.0,4.0,
545,545.0,OTTS,1.4818638848200085e-07,0.4139721607789397,28.0,56.0,5.0,
546,546.0,OTTS,1.5985606214033018e-07,0.4095946168527007,28.0,56.0,6.0,
547,547.0,OTTS,1.8810934989814085e-07,0.4099896373227238,28.0,56.0,7.0,
548,548.0,OTTS,1.5651201372541306e-07,0.4020090820267796,28.0,56.0,8.0,
549,549.0,OTTS,1.6090643061721064e-07,0.4121086243540048,28.0,56.0,9.0,
550,550.0,OTTS,1.8208493053055358e-07,0.4268483081832528,28.0,56.0,10.0,
551,551.0,OTTS,1.510014036687455e-07,0.4404914919286966,28.0,56.0,11.0,
552,552.0,OTTS,1.6871593479205345e-07,0.4126940676942467,28.0,56.0,12.0,
553,553.0,OTTS,1.7541252888112557e-07,0.4102511368691921,28.0,56.0,13.0,
554,554.0,OTTS,1.599478813785879e-07,0.4135608784854412,28.0,56.0,14.0,
555,555.0,OTTS,1.7306763626471405e-07,0.4200613154098391,28.0,56.0,15.0,
556,556.0,OTTS,1.7027926747448777e-07,0.4160712491720915,28.0,56.0,16.0,
557,557.0,OTTS,2.0078124249746706e-07,0.4402295108884573,28.0,56.0,17.0,
558,558.0,OTTS,1.6405992217333278e-07,0.4079799838364124,28.0,56.0,18.0,
559,559.0,OTTS,1.6485386158427525e-07,0.4023790974169969,28.0,56.0,19.0,
560,560.0,OTTS,1.37322860987492e-07,0.4293786184862256,29.0,58.0,0.0,
561,561.0,OTTS,1.47231104773529e-07,0.4344445485621691,29.0,58.0,1.0,
562,562.0,OTTS,1.798419428097928e-07,0.4310549087822437,29.0,58.0,2.0,
563,563.0,OTTS,1.492108109392081e-07,0.4504115665331483,29.0,58.0,3.0,
564,564.0,OTTS,1.4743884877925406e-07,0.4197637885808944,29.0,58.0,4.0,
565,565.0,OTTS,1.644439248856392e-07,0.4275598740205169,29.0,58.0,5.0,
566,566.0,OTTS,1.3647994346516428e-07,0.4391797222197056,29.0,58.0,6.0,
567,567.0,OTTS,1.352382895963406e-07,0.4278264082968235,29.0,58.0,7.0,
568,568.0,OTTS,1.539445187004713e-07,0.4363953815773129,29.0,58.0,8.0,
569,569.0,OTTS,1.5384139821412505e-07,0.4678137823939323,29.0,58.0,9.0,
570,570.0,OTTS,1.3979538374456597e-07,0.4248997904360294,29.0,58.0,10.0,
571,571.0,OTTS,1.5502409306324278e-07,0.4272727034986019,29.0,58.0,11.0,
572,572.0,OTTS,1.3849326789126274e-07,0.4236308708786964,29.0,58.0,12.0,
573,573.0,OTTS,1.4175357838873345e-07,0.4338492369279265,29.0,58.0,13.0,
574,574.0,OTTS,1.5972540586555438e-07,0.4224805934354663,29.0,58.0,14.0,
575,575.0,OTTS,1.4484217944220756e-07,0.4527270374819636,29.0,58.0,15.0,
576,576.0,OTTS,1.5298833459692848e-07,0.4335403041914105,29.0,58.0,16.0,
577,577.0,OTTS,1.4289001729016552e-07,0.4369950955733657,29.0,58.0,17.0,
578,578.0,OTTS,1.237380198731567e-07,0.4228517785668373,29.0,58.0,18.0,
579,579.0,OTTS,1.382655791576551e-07,0.4324068427085876,29.0,58.0,19.0,
580,580.0,STTA,0.0365923045329604,0.0332896010950207,1.0,2.0,0.0,
581,581.0,STTA,0.047489217927234,0.0359742157161235,1.0,2.0,1.0,
582,582.0,STTA,0.4119622276562059,0.0348097113892436,1.0,2.0,2.0,
583,583.0,STTA,0.0476217300616991,0.034360690973699,1.0,2.0,3.0,
584,584.0,STTA,0.1911227495699594,0.0331806140020489,1.0,2.0,4.0,
585,585.0,STTA,1.5153005951344718,0.0340017639100551,1.0,2.0,5.0,
586,586.0,STTA,0.1835969796739533,0.0345385614782571,1.0,2.0,6.0,
587,587.0,STTA,0.0657059080629464,0.0326196476817131,1.0,2.0,7.0,
588,588.0,STTA,0.0462652891986195,0.0337202446535229,1.0,2.0,8.0,
589,589.0,STTA,0.0527525661309076,0.0355783570557832,1.0,2.0,9.0,
590,590.0,STTA,0.0614394315220109,0.0314830793067812,1.0,2.0,10.0,
591,591.0,STTA,0.170817367079509,0.0314163183793425,1.0,2.0,11.0,
592,592.0,STTA,0.0586133461092308,0.0389967849478125,1.0,2.0,12.0,
593,593.0,STTA,0.0568939889683809,0.035414190031588,1.0,2.0,13.0,
594,594.0,STTA,0.2303182295892823,0.0332290502265095,1.0,2.0,14.0,
595,595.0,STTA,0.9365329958348388,0.0361608639359474,1.0,2.0,15.0,
596,596.0,STTA,0.0498061276537767,0.0342855677008628,1.0,2.0,16.0,
597,597.0,STTA,0.0575427159106617,0.0341229103505611,1.0,2.0,17.0,
598,598.0,STTA,0.4871458627807757,0.0367136038839817,1.0,2.0,18.0,
599,599.0,STTA,0.1087942706587341,0.03445088211447,1.0,2.0,19.0,
600,600.0,STTA,0.0287574475196063,0.036422686651349,2.0,4.0,0.0,
601,601.0,STTA,0.0439693434216705,0.0752163529396057,2.0,4.0,1.0,
602,602.0,STTA,0.0282044287734807,0.0443514864891767,2.0,4.0,2.0,
603,603.0,STTA,0.0511233589644905,0.0367821836844086,2.0,4.0,3.0,
604,604.0,STTA,0.0282983878127846,0.0385276190936565,2.0,4.0,4.0,
605,605.0,STTA,0.0706750956490409,0.0374351646751165,2.0,4.0,5.0,
606,606.0,STTA,0.0237443671219198,0.034952419809997,2.0,4.0,6.0,
607,607.0,STTA,0.0265971633522361,0.0376952141523361,2.0,4.0,7.0,
608,608.0,STTA,0.0319678487258144,0.0375325176864862,2.0,4.0,8.0,
609,609.0,STTA,0.0730975070764342,0.036493306979537,2.0,4.0,9.0,
610,610.0,STTA,0.8743987899687017,0.0493815215304493,2.0,4.0,10.0,
611,611.0,STTA,0.0196636903349867,0.0431886464357376,2.0,4.0,11.0,
612,612.0,STTA,0.0335757702704629,0.0387700079008936,2.0,4.0,12.0,
613,613.0,STTA,0.0397144497341874,0.0442232573404908,2.0,4.0,13.0,
614,614.0,STTA,0.0173844056648823,0.0368174761533737,2.0,4.0,14.0,
615,615.0,STTA,0.0313360046133692,0.0360148567706346,2.0,4.0,15.0,
616,616.0,STTA,0.0543422343039819,0.0395734217017889,2.0,4.0,16.0,
617,617.0,STTA,0.1942524927033607,0.0382061954587698,2.0,4.0,17.0,
618,618.0,STTA,0.0485333507130356,0.0410732058808207,2.0,4.0,18.0,
619,619.0,STTA,0.0218704143164934,0.0838353661820292,2.0,4.0,19.0,
620,620.0,STTA,0.0137447311841934,0.0618174113333225,3.0,6.0,0.0,
621,621.0,STTA,0.0034849549275209,0.0391472280025482,3.0,6.0,1.0,
622,622.0,STTA,0.0106376494960199,0.0529433125630021,3.0,6.0,2.0,
623,623.0,STTA,0.0114536891875652,0.048288051970303,3.0,6.0,3.0,
624,624.0,STTA,0.0316160533569845,0.0432868301868438,3.0,6.0,4.0,
625,625.0,STTA,0.0055475294609806,0.0393317835405468,3.0,6.0,5.0,
626,626.0,STTA,0.0036794383815212,0.0438620820641517,3.0,6.0,6.0,
627,627.0,STTA,0.0093282538258612,0.0418083015829324,3.0,6.0,7.0,
628,628.0,STTA,0.015980471696438,0.0432999553158879,3.0,6.0,8.0,
629,629.0,STTA,0.0108520979240296,0.03870146907866,3.0,6.0,9.0,
630,630.0,STTA,0.0123879720668145,0.0407213568687438,3.0,6.0,10.0,
631,631.0,STTA,0.0074660714969997,0.0449344161897897,3.0,6.0,11.0,
632,632.0,STTA,0.0053717499870314,0.0412430875003337,3.0,6.0,12.0,
633,633.0,STTA,0.0331894603326127,0.0382171878591179,3.0,6.0,13.0,
634,634.0,STTA,0.0219044974750025,0.0393202900886535,3.0,6.0,14.0,
635,635.0,STTA,0.0128173498157045,0.0384053066372871,3.0,6.0,15.0,
636,636.0,STTA,0.0066036415789143,0.0375262135639786,3.0,6.0,16.0,
